GEO.id,EMPSZES.id,ESTAB
8610000US01453,1,1
8610000US01453,212,1
8610000US01453,220,0
8610000US01453,230,0
8610000US01453,241,0
8610000US01453,242,0
8610000US01453,251,0
8610000US01453,252,0
8610000US01453,254,0
8610000US01453,260,0
8610000US01460,1,1
8610000US01460,212,0
8610000US01460,220,0
8610000US01460,230,0
8610000US01460,241,0
8610000US01460,242,1
8610000US01460,251,0
8610000US01460,252,0
8610000US01460,254,0
8610000US01460,260,0
8610000US01469,1,1
8610000US01469,212,0
8610000US01469,220,0
8610000US01469,230,1
8610000US01469,241,0
8610000US01469,242,0
8610000US01469,251,0
8610000US01469,252,0
8610000US01469,254,0
8610000US01469,260,0
8610000US01475,1,1
8610000US01475,212,0
8610000US01475,220,1
8610000US01475,230,0
8610000US01475,241,0
8610000US01475,242,0
8610000US01475,251,0
8610000US01475,252,0
8610000US01475,254,0
8610000US01475,260,0
8610000US01501,1,5
8610000US01501,212,1
8610000US01501,220,2
8610000US01501,230,0
8610000US01501,241,2
8610000US01501,242,0
8610000US01501,251,0
8610000US01501,252,0
8610000US01501,254,0
8610000US01501,260,0
8610000US01505,1,1
8610000US01505,212,0
8610000US01505,220,0
8610000US01505,230,1
8610000US01505,241,0
8610000US01505,242,0
8610000US01505,251,0
8610000US01505,252,0
8610000US01505,254,0
8610000US01505,260,0
8610000US01507,1,2
8610000US01507,212,1
8610000US01507,220,1
8610000US01507,230,0
8610000US01507,241,0
8610000US01507,242,0
8610000US01507,251,0
8610000US01507,252,0
8610000US01507,254,0
8610000US01507,260,0
8610000US01516,1,1
8610000US01516,212,1
8610000US01516,220,0
8610000US01516,230,0
8610000US01516,241,0
8610000US01516,242,0
8610000US01516,251,0
8610000US01516,252,0
8610000US01516,254,0
8610000US01516,260,0
8610000US01516,1,2
8610000US01516,212,1
8610000US01516,220,1
8610000US01516,230,0
8610000US01516,241,0
8610000US01516,242,0
8610000US01516,251,0
8610000US01516,252,0
8610000US01516,254,0
8610000US01516,260,0
8610000US01518,1,1
8610000US01518,212,0
8610000US01518,220,0
8610000US01518,230,1
8610000US01518,241,0
8610000US01518,242,0
8610000US01518,251,0
8610000US01518,252,0
8610000US01518,254,0
8610000US01518,260,0
8610000US01519,1,1
8610000US01519,212,0
8610000US01519,220,0
8610000US01519,230,0
8610000US01519,241,0
8610000US01519,242,0
8610000US01519,251,0
8610000US01519,252,0
8610000US01519,254,1
8610000US01519,260,0
8610000US01519,1,1
8610000US01519,212,1
8610000US01519,220,0
8610000US01519,230,0
8610000US01519,241,0
8610000US01519,242,0
8610000US01519,251,0
8610000US01519,252,0
8610000US01519,254,0
8610000US01519,260,0
8610000US01519,1,1
8610000US01519,212,0
8610000US01519,220,0
8610000US01519,230,0
8610000US01519,241,1
8610000US01519,242,0
8610000US01519,251,0
8610000US01519,252,0
8610000US01519,254,0
8610000US01519,260,0
8610000US01520,1,1
8610000US01520,212,0
8610000US01520,220,1
8610000US01520,230,0
8610000US01520,241,0
8610000US01520,242,0
8610000US01520,251,0
8610000US01520,252,0
8610000US01520,254,0
8610000US01520,260,0
8610000US01524,1,1
8610000US01524,212,0
8610000US01524,220,0
8610000US01524,230,0
8610000US01524,241,0
8610000US01524,242,0
8610000US01524,251,1
8610000US01524,252,0
8610000US01524,254,0
8610000US01524,260,0
8610000US01527,1,1
8610000US01527,212,0
8610000US01527,220,1
8610000US01527,230,0
8610000US01527,241,0
8610000US01527,242,0
8610000US01527,251,0
8610000US01527,252,0
8610000US01527,254,0
8610000US01527,260,0
8610000US01532,1,2
8610000US01532,212,0
8610000US01532,220,1
8610000US01532,230,1
8610000US01532,241,0
8610000US01532,242,0
8610000US01532,251,0
8610000US01532,252,0
8610000US01532,254,0
8610000US01532,260,0
8610000US01535,1,1
8610000US01535,212,0
8610000US01535,220,1
8610000US01535,230,0
8610000US01535,241,0
8610000US01535,242,0
8610000US01535,251,0
8610000US01535,252,0
8610000US01535,254,0
8610000US01535,260,0
8610000US01536,1,1
8610000US01536,212,0
8610000US01536,220,0
8610000US01536,230,1
8610000US01536,241,0
8610000US01536,242,0
8610000US01536,251,0
8610000US01536,252,0
8610000US01536,254,0
8610000US01536,260,0
8610000US01537,1,1
8610000US01537,212,0
8610000US01537,220,0
8610000US01537,230,0
8610000US01537,241,1
8610000US01537,242,0
8610000US01537,251,0
