GEO.id,Poverty_status,Bachelors,Labor_force,Employed,Full_time,Poverty_200,Poverty_500
8600000US02330,11549,1730,6388,6001,4025,2134,7551
8600000US02332,15208,6703,7787,7274,4918,1293,5176
8600000US02333,13991,2516,8265,7748,5133,1771,8074
8600000US02338,7633,1334,4445,4036,2617,1878,4901
8600000US02339,14075,4647,7718,7140,4822,1990,6041
8600000US02341,10350,2174,6028,5605,3348,1435,5821
8600000US02343,10951,2246,6341,5766,4014,2081,7196
8600000US02346,23286,4938,13194,12115,8186,3789,14965
8600000US02347,10979,2583,6424,6129,4005,1369,6326
8600000US02351,16028,3513,9643,8909,6284,2400,9379
8600000US02356,11841,4327,6925,6629,4577,1097,4803
8600000US02357,31,13,12,0,6,31,31
8600000US02359,18049,4032,10521,9901,6820,2927,9338
8600000US02360,55848,14413,31713,29409,19656,9576,31715
8600000US02364,12714,3443,7307,6694,4107,2205,6469
8600000US02366,0,0,0,0,0,0,0
8600000US02367,2868,655,1593,1487,1046,337,1546
8600000US02368,33036,7205,19713,17049,11763,9176,23214
8600000US02370,17472,3083,10126,9475,6440,3645,11939
8600000US02375,9600,2845,5704,5231,3487,1330,5299
8600000US02379,6838,1514,3877,3554,2474,1119,4028
8600000US02382,14714,2727,8686,8094,5404,2725,9470
8600000US02420,14143,7560,6921,6551,4599,1092,3759
8600000US02421,18154,9821,9119,8507,6169,1756,4795
8600000US02445,20560,10753,11382,10591,7315,4710,9364
8600000US02446,28510,17204,17210,16446,11805,5973,13878
8600000US02451,18133,6897,11422,10781,7707,3371,10293
8600000US02452,11461,4593,6801,6354,4652,2139,6138
8600000US02453,25929,9273,16525,15470,11180,7016,16403
8600000US02457,0,0,0,0,0,0,0
8600000US02458,12713,6379,7079,6733,4859,1921,5655
8600000US02459,17252,10397,9066,8648,6623,1872,5366
8600000US02460,9477,4781,5508,5293,3739,1394,3333
8600000US02461,7278,4308,4120,3839,2659,799,2055
8600000US02462,1277,836,709,692,424,174,434
8600000US02464,2813,1484,1815,1740,1412,585,1241
8600000US02465,11410,5791,6223,5903,4454,1351,3460
8600000US02466,7144,3638,3868,3700,2459,1292,2976
8600000US02467,15836,8810,8276,7916,5560,2019,6139
8600000US02468,5633,3315,3232,3132,2339,289,1103
8600000US02472,33172,15201,21630,20027,14598,6338,17543
8600000US02474,27274,13595,16278,15499,11228,3369,11319
8600000US02476,16590,8562,9341,8937,6535,2110,6722
8600000US02478,25047,12919,13547,12909,9227,2540,9289
8600000US02481,14261,7650,6115,5811,4226,1193,3684
8600000US02482,10145,5603,4837,4551,3437,708,2301
8600000US02492,19457,10062,9838,9383,6364,1339,5146
8600000US02493,11141,6136,4923,4722,3257,551,2458
8600000US02494,9531,4831,5642,5234,3673,666,2751
8600000US02532,11607,2930,6196,5853,4093,2366,7370
8600000US02534,904,208,576,576,364,141,535
8600000US02535,1504,632,904,854,404,435,919
8600000US02536,19235,5104,10157,9439,6274,4566,12371
8600000US02537,6400,2257,3313,3031,2129,704,3087
8600000US02538,2997,301,1626,1417,917,883,2400
8600000US02539,4176,857,2103,1953,1415,866,2963
8600000US02540,8190,3428,3627,3351,2101,1667,4837
8600000US02542,738,97,160,157,195,345,723
8600000US02543,843,458,464,441,246,167,619
8600000US02553,237,80,182,157,101,0,157
8600000US02554,10140,3239,6142,5964,3520,2128,6099
8600000US02556,2770,1143,1319,1209,759,337,1137
8600000US02557,4569,1441,2407,2349,1412,813,2983
8600000US02558,1272,87,802,802,421,430,1055
8600000US02559,4366,1272,2276,2210,1208,789,2504
8600000US02561,478,156,294,284,132,222,336
8600000US02562,3111,585,1760,1623,986,647,1814
8600000US02563,9529,2988,5539,5158,3259,1750,5411
8600000US02564,260,47,166,152,73,54,168
8600000US02568,4038,1213,2382,2183,1347,1590,2742
8600000US02571,11013,1813,5747,5196,3160,3666,8025
8600000US02575,2532,958,1461,1433,907,788,1650
8600000US02576,4737,566,2696,2511,1679,665,2717
8600000US02584,9,9,9,9,0,0,9
8600000US02601,14187,2100,8101,7372,4717,6120,11651
8600000US02630,2152,896,982,930,583,670,1258
8600000US02631,9411,3827,4698,4475,3019,1532,5940
8600000US02632,10441,3068,5492,5020,3401,2001,7125
8600000US02633,3837,1566,1846,1731,1025,886,2190
8600000US02635,3435,1366,1589,1434,872,574,2302
8600000US02637,117,43,44,44,44,0,15
8600000US02638,3489,1285,1381,1270,772,969,1948
8600000US02639,2550,723,1429,1242,730,689,1663
8600000US02641,265,144,110,110,47,32,125
8600000US02642,4866,1804,2667,2423,1359,736,3437
8600000US02643,9,0,9,9,9,9,9
8600000US02644,4281,828,2680,2567,1426,680,2670
8600000US02645,9186,2747,4924,4572,2982,1599,5793
8600000US02646,2057,955,806,730,476,431,1489
8600000US02647,113,79,36,36,36,0,58
8600000US02648,6397,2031,3801,3656,2237,905,3431
8600000US02649,13895,3761,6940,6426,3927,2686,9035
8600000US02650,1090,523,596,566,306,216,719
8600000US02651,27,27,0,0,0,0,0
8600000US02652,886,377,517,472,329,190,631
8600000US02653,5849,2499,2667,2625,1518,986,3523
8600000US02655,3574,1514,1518,1413,923,752,2073
8600000US02657,2962,1332,1834,1608,909,1217,2049
8600000US02659,801,308,423,393,247,88,440
8600000US02660,6242,1756,3232,2966,1830,1532,4178
8600000US02663,125,43,46,23,23,0,105
8600000US02664,9294,2302,4939,4494,2939,2160,7031
8600000US02666,758,340,389,383,134,216,570
8600000US02667,2967,1253,1617,1435,621,1360,2257
8600000US02668,3146,1079,1772,1724,1087,333,1435
8600000US02669,254,63,130,130,62,33,97
8600000US02670,1362,461,713,642,389,430,904
8600000US02671,851,358,371,300,219,217,614
8600000US02672,155,78,155,155,78,0,10
8600000US02673,8252,1702,4615,4365,2939,1597,5816
8600000US02675,6410,2168,3020,2918,1698,991,3718
8600000US02702,4612,979,2606,2474,1616,1060,2690
8600000US02703,43351,9372,24778,22864,16053,9734,29526
8600000US02713,60,31,45,45,23,12,37
8600000US02715,3265,730,1580,1413,974,589,1950
8600000US02717,4254,700,2494,2354,1532,525,2623
8600000US02718,6275,1147,3802,3536,2646,794,4220
8600000US02719,15668,3147,8888,8292,5319,3484,10700
8600000US02720,29454,4287,15948,14165,9472,11124,23198
8600000US02721,25673,1680,12054,10458,6736,13556,23056
8600000US02723,14322,973,6734,5805,3965,6871,13037
8600000US02724,17097,1358,8097,6659,4295,7783,15429
8600000US02725,2256,374,1252,1187,785,421,1595
8600000US02726,15743,3063,8118,7249,5118,2545,10576
8600000US02738,4851,1791,2379,2174,1363,724,2699
8600000US02739,6176,2094,3325,3082,2071,921,3324
8600000US02740,42667,5257,21390,18728,11449,20575,36697
8600000US02743,10240,1689,6075,5571,3482,2005,6639
8600000US02744,11163,1098,5259,4665,2860,5674,9955
8600000US02745,24211,3141,13849,12718,8298,7795,19311
8600000US02746,14756,726,6872,5917,3416,9076,13481
8600000US02747,16993,3456,9761,8932,6084,2985,10739
8600000US02748,11908,3135,5985,5562,3666,2566,7477
8600000US02760,26840,7148,15267,14194,9921,4466,15221
8600000US02762,8735,2703,5580,5199,3289,976,4356
8600000US02763,1870,634,1291,1270,852,158,754
8600000US02764,3901,681,2465,2263,1566,664,2296
8600000US02766,17456,4370,10278,9672,6143,2191,9641
8600000US02767,13606,3418,7433,6946,4677,2345,7821
8600000US02769,11784,3067,7042,6658,4055,1582,6901
8600000US02770,5150,1427,2900,2767,1837,602,2601
8600000US02771,14371,3489,8237,7662,4997,2148,7772
8600000US02777,15882,2843,9318,8764,5870,2725,10507
8600000US02779,6537,1189,3795,3446,2465,961,3978
8600000US02780,49194,6218,26187,23772,15751,15922,37708
8600000US02790,15914,3533,8701,8048,5438,1971,9350
8600000US02791,177,161,70,61,52,0,46
8600000US02802,1079,125,584,554,457,472,765
8600000US02804,2228,433,1454,1403,895,210,1344
8600000US02806,16241,7483,8524,8116,5121,1397,6304
8600000US02807,903,412,523,487,335,178,507
8600000US02808,2193,380,1391,1292,835,222,1617
8600000US02809,19346,5496,10825,9984,6833,4636,12949
8600000US02812,1669,548,922,892,615,74,793
8600000US02813,7772,2191,4134,3821,2392,1759,4920
8600000US02814,7314,1536,4301,4007,2809,1240,4573
8600000US02815,130,86,103,103,85,0,17
8600000US02816,32210,5856,19041,17292,11536,6206,19826
8600000US02817,6098,1481,3356,3109,2108,542,3937
8600000US02818,17993,7206,9534,9099,6340,2292,8685
8600000US02822,6413,1727,3829,3571,2394,1023,3880
8600000US02825,5216,1306,3071,2911,1864,743,2634
8600000US02826,593,109,320,320,188,267,472
8600000US02827,1960,429,1182,1131,691,294,959
8600000US02828,7183,1907,3965,3668,2301,977,4400
8600000US02830,6314,1278,3530,3217,2421,1574,3962
8600000US02831,3182,864,1757,1671,1249,344,1429
8600000US02832,5006,1098,2880,2714,1681,1220,3258
8600000US02833,625,113,331,321,257,237,356
8600000US02835,5464,2622,2964,2840,1786,525,2634
8600000US02836,93,46,76,76,47,0,42
8600000US02837,3504,1347,1938,1826,1100,647,1571
8600000US02838,3725,622,2088,2035,1475,1318,2757
8600000US02839,1445,244,864,797,553,377,991
8600000US02840,21634,7650,12467,11725,8102,6563,14700
8600000US02841,0,0,0,0,0,0,0
8600000US02842,15809,4526,8515,7822,5325,3685,10463
8600000US02852,22162,7380,12366,11338,7144,4264,12166
8600000US02857,9648,2680,5991,5687,3654,1367,4920
8600000US02858,662,112,437,437,223,143,386
8600000US02859,6623,1022,3544,3228,2399,1471,4184
8600000US02860,45013,5253,23968,20823,13668,22917,39730
8600000US02861,25911,3463,14545,12981,8932,7953,20956
8600000US02863,19041,952,9240,8093,5061,12807,17832
8600000US02864,33753,8880,18773,18126,12326,5465,20766
8600000US02865,16485,4509,8806,8301,5897,3058,9698
8600000US02871,16845,5507,8408,7755,5305,2831,8913
8600000US02872,234,108,138,104,61,9,125
8600000US02873,218,77,176,176,95,23,110
8600000US02874,6621,2696,3661,3483,2624,754,2793
8600000US02875,414,124,296,268,175,24,176
8600000US02876,251,35,202,202,103,86,155
8600000US02878,15761,4025,8866,8202,5546,2534,9530
8600000US02879,20213,7099,10832,9983,6265,4501,11959
8600000US02881,2901,1263,1584,1524,902,839,1482
8600000US02882,13421,5191,7628,7350,4374,3535,7766
8600000US02885,10294,2272,6067,5541,3533,2974,7102
8600000US02886,27849,7363,15849,14569,10364,5673,17059
8600000US02888,19847,4321,11599,10712,7218,4490,13588
8600000US02889,27771,5623,16160,14741,10326,5352,19223
8600000US02891,21137,4978,11122,10498,7400,5091,14418
8600000US02892,4272,1306,2584,2460,1852,367,2016
8600000US02893,29363,4510,17095,15491,9921,10325,21999
8600000US02894,755,65,523,483,221,110,333
8600000US02895,40486,4123,19233,17870,12538,19372,34146
8600000US02896,11609,2672,6702,6254,3871,1603,6694
8600000US02898,1399,247,811,787,577,72,727
8600000US02903,7857,2591,4487,4153,2647,4262,6156
8600000US02904,28919,5383,14882,13645,9572,10751,22695
8600000US02905,24426,3875,12432,10187,6366,12573,20051
8600000US02906,24933,13455,14794,14093,9290,7232,13951
8600000US02907,27357,2384,14436,11807,6956,16067,25169
8600000US02908,34882,5578,18347,16478,10250,17830,29392
8600000US02909,42822,3430,20755,17441,12535,25423,39697
8600000US02910,20575,4010,11788,10560,7537,5571,15644
8600000US02911,14971,3431,8638,8060,5407,3378,11451
8600000US02912,0,0,0,0,0,0,0
8600000US02914,21413,2558,11322,10078,6751,7643,18147
8600000US02915,16227,3653,8937,8184,5688,4464,11822
8600000US02916,8627,2571,4758,4472,3253,2191,5283
8600000US02917,11143,2881,6260,5874,4260,1719,6619
8600000US02919,28576,4945,16336,15414,10817,6434,19107
8600000US02920,34246,6608,18174,16354,11403,11035,25238
8600000US02921,12180,3555,7165,6780,4455,804,6132
8600000US03031,11259,4758,5972,5743,4011,937,4065
8600000US03032,5140,1389,3433,3291,2254,432,2225
8600000US03033,5100,1479,2917,2825,1979,476,2384
8600000US03034,3942,1010,2435,2263,1522,412,2343
8600000US03036,4726,1102,2710,2499,1664,581,2256
8600000US03037,4305,1122,2550,2463,1772,534,3051
8600000US03038,33310,6193,20636,19071,13178,6822,22572
8600000US03042,6626,1468,3832,3738,2615,1048,3785
8600000US03043,1482,489,912,863,553,221,811
8600000US03044,4262,1021,2754,2597,1927,171,2268
8600000US03045,12898,2806,7431,7059,4774,2444,7747
8600000US03046,2787,779,1649,1571,1094,420,1556
8600000US03047,1562,310,876,837,650,402,1152
8600000US03048,3408,529,1850,1716,1179,946,2374
8600000US03049,7733,3428,4256,3971,2559,777,2950
8600000US03051,24619,5975,14082,12920,9612,3056,14603
8600000US03052,8268,1859,4746,4465,3202,704,4327
8600000US03053,24186,6857,14175,13439,9657,2667,12488
8600000US03054,25326,7679,15376,14648,10534,2819,12922
8600000US03055,15007,3593,8655,8233,6110,3431,10105
8600000US03057,2704,899,1673,1608,1086,306,1340
8600000US03060,29135,4864,16453,15159,10089,11686,23704
8600000US03062,26477,8378,15419,14726,10692,3546,14213
8600000US03063,15596,5077,9199,8632,6561,2959,9971
8600000US03064,14226,3255,8415,7539,4954,4247,9597
8600000US03070,5342,1443,3268,3146,2343,618,2917
8600000US03071,5157,1186,2980,2834,2085,758,3342
8600000US03076,13054,2614,7323,7016,4980,1614,6991
8600000US03077,10337,1665,6054,5566,4059,2636,7897
8600000US03079,28686,6313,17518,16341,10987,4255,16911
8600000US03082,1664,463,984,955,692,179,1047
8600000US03084,1489,414,806,756,517,298,956
8600000US03086,3757,780,2159,2094,1596,725,2552
8600000US03087,14073,4986,7842,7372,5552,934,5496
8600000US03101,2688,605,1571,1517,1044,1269,2086
8600000US03102,29646,5203,16996,15634,10949,10329,23466
8600000US03103,36621,4786,20140,18557,12709,14508,30631
8600000US03104,31186,8193,18664,17735,12947,8170,21808
8600000US03106,13004,3498,7905,7512,5253,1635,6941
8600000US03109,9963,2300,6434,5995,4205,1175,6036
8600000US03110,21100,8491,11271,10794,8066,1595,6831
8600000US03215,214,95,124,123,67,15,70
8600000US03216,2290,597,1367,1264,895,516,1562
8600000US03217,2184,478,1259,1189,771,677,1867
8600000US03218,1097,139,686,601,472,218,675
8600000US03220,7279,926,4054,3949,2751,1827,5604
8600000US03221,2293,616,1177,1138,763,567,1689
8600000US03222,5645,918,2815,2700,1848,1582,4565
8600000US03223,3366,1097,1946,1918,1385,845,2256
8600000US03224,2223,839,1417,1341,835,321,1270
8600000US03225,3505,638,2103,2011,1343,697,2731
8600000US03226,1054,393,625,594,363,208,739
8600000US03227,1223,486,534,475,300,387,947
8600000US03229,5602,2179,3320,3165,2179,915,3267
8600000US03230,1242,198,767,741,556,284,1032
8600000US03231,223,34,115,115,63,15,188
8600000US03233,134,57,73,62,9,24,110
8600000US03234,4545,760,2793,2735,1887,974,3035
8600000US03235,8374,1040,4150,3846,2764,3626,7101
8600000US03237,2032,581,1115,1049,801,373,1182
8600000US03238,105,10,58,44,33,63,105
8600000US03240,1188,223,590,547,381,338,980
8600000US03241,907,262,495,466,237,300,668
8600000US03242,4273,1302,2381,2344,1529,834,3045
8600000US03243,1169,148,630,596,431,385,882
8600000US03244,8022,1388,3972,3724,2694,1838,6147
8600000US03245,2045,665,1178,1167,730,547,1433
8600000US03246,15492,2908,8095,7455,5257,5376,11620
8600000US03249,7140,1960,3854,3723,2642,1226,4569
8600000US03251,1345,159,651,581,417,667,1118
8600000US03253,6262,1715,2947,2783,1820,1527,4188
8600000US03254,4040,1424,1997,1917,1215,619,2217
8600000US03255,1865,714,1046,1008,657,214,1056
8600000US03256,2242,606,1265,1221,840,494,1699
8600000US03257,3698,1863,1547,1492,868,659,1729
8600000US03258,2493,627,1508,1436,1087,507,1506
8600000US03259,334,127,180,177,96,53,212
8600000US03260,789,366,461,458,269,79,438
8600000US03261,4281,887,2543,2369,1629,774,2922
8600000US03262,969,239,643,599,338,231,683
8600000US03263,4047,531,1956,1807,1323,1719,3397
8600000US03264,5815,1195,3274,3119,1613,2341,4469
8600000US03266,2252,427,1318,1262,838,724,1817
8600000US03268,1237,244,735,719,472,133,873
8600000US03269,2972,866,1732,1667,1122,516,1876
8600000US03273,293,162,149,149,103,19,187
8600000US03275,11367,1731,6452,5941,4283,2340,7917
8600000US03276,8068,1345,4533,4298,3208,1826,6283
8600000US03278,2803,761,1478,1420,980,544,1897
8600000US03279,768,110,357,323,239,353,631
8600000US03280,1101,246,637,606,412,230,665
8600000US03281,8883,1981,5388,5262,3815,1369,5718
8600000US03282,909,129,467,415,303,315,711
8600000US03284,1026,218,580,529,383,178,731
8600000US03285,2063,679,1156,1113,724,323,1629
8600000US03287,1412,482,769,736,521,281,961
8600000US03290,4768,1282,2964,2907,1931,362,2748
8600000US03291,26,0,8,8,8,11,26
8600000US03293,85,25,37,28,25,41,76
8600000US03301,29626,8413,16974,16030,10849,8248,20576
8600000US03303,15413,2941,8609,8139,5945,3941,11808
8600000US03304,7645,2633,4156,4079,2730,871,3647
8600000US03307,5352,818,2975,2741,2017,1369,3711
8600000US03431,22218,6211,13240,12497,8282,6653,16172
8600000US03440,2653,394,1299,1251,903,741,1980
8600000US03441,605,38,320,293,223,38,559
8600000US03442,1424,246,752,732,532,193,1070
8600000US03443,861,246,442,442,259,29,778
8600000US03444,1501,509,856,817,517,397,1072
8600000US03445,672,179,388,378,225,232,510
8600000US03446,6136,1205,3825,3511,2109,1741,4326
8600000US03447,2507,450,1408,1320,935,525,1905
8600000US03448,671,138,435,382,262,146,520
8600000US03449,1742,793,917,883,546,344,1010
8600000US03450,933,386,555,544,294,196,623
8600000US03451,3984,351,2205,2095,1333,1323,3452
8600000US03452,5243,800,2788,2636,1547,1422,3740
8600000US03455,1794,454,1043,1038,781,485,1297
8600000US03456,764,139,376,348,268,144,633
8600000US03457,671,264,394,365,226,119,385
8600000US03458,6598,2790,3758,3618,2480,1219,3958
8600000US03461,4847,918,2464,2324,1562,1048,3300
8600000US03462,1681,559,935,854,586,375,999
8600000US03464,1127,308,659,644,451,162,764
8600000US03465,2352,411,1334,1271,863,772,1894
8600000US03466,1075,284,440,426,322,43,415
8600000US03467,1718,545,1036,993,658,253,1217
8600000US03470,4594,624,2504,2237,1529,1624,3795
8600000US03561,5920,905,3061,2796,1755,1853,4898
8600000US03570,8359,772,4158,3735,2436,3579,7084
8600000US03574,2551,587,1278,1203,828,975,2144
8600000US03575,126,33,64,43,22,84,111
8600000US03576,3118,557,1754,1629,1038,1145,2466
8600000US03579,462,53,220,195,98,171,400
8600000US03580,1283,602,737,705,463,243,778
8600000US03581,3110,544,1725,1685,1080,736,2430
8600000US03582,2542,229,1293,1215,738,1126,2263
8600000US03583,933,218,496,483,312,202,679
8600000US03584,3575,612,1949,1863,1147,1092,3072
8600000US03585,2625,422,1463,1370,953,896,2132
8600000US03586,641,229,335,325,205,99,418
8600000US03588,1657,259,909,858,527,465,1296
8600000US03590,876,68,366,323,224,446,779
8600000US03592,1099,136,525,499,292,472,952
8600000US03593,371,158,182,176,92,68,202
8600000US03595,820,136,417,402,263,324,619
8600000US03597,259,7,151,139,68,122,242
8600000US03598,3049,435,1547,1424,990,1126,2600
8600000US03601,476,47,243,227,128,143,398
8600000US03602,2747,725,1444,1372,817,716,2090
8600000US03603,5311,568,2792,2636,1771,1835,4347
8600000US03604,379,71,207,174,165,71,345
8600000US03605,977,134,565,532,399,262,731
8600000US03607,384,96,192,176,120,76,342
8600000US03608,2299,675,1340,1293,1029,393,1533
8600000US03609,1025,128,611,598,443,275,828
8600000US03740,710,135,369,320,201,232,586
8600000US03741,4177,798,2344,2208,1518,1064,3084
8600000US03743,13395,1539,7006,6485,4723,4681,11015
8600000US03745,1445,421,885,855,605,255,851
8600000US03746,221,63,122,122,84,10,138
8600000US03748,4574,1511,2754,2688,1999,758,2601
8600000US03750,1187,449,748,735,496,66,471
8600000US03751,594,155,332,332,253,201,404
8600000US03752,765,110,405,370,268,233,659
8600000US03753,2966,1155,1542,1490,1009,283,1668
8600000US03754,204,84,161,161,132,120,120
8600000US03755,6252,3657,3002,2936,1841,1144,2367
8600000US03765,471,118,260,255,197,164,385
8600000US03766,9320,3465,5734,5569,4004,2208,6203
8600000US03768,1716,855,892,860,523,110,653
