GEO.id,GEO.display-label,ESTAB,EMP,PAYQTR1,PAYANN
Geographic identifier code,Geographic area name,Number of establishments,Paid employees for pay period including March 12 (number),"First-quarter payroll ($1,000)","Annual payroll ($1,000)"
8610000US26142,"ZIP 26142 (Davisville, WV)",19,262,2477,12293
8610000US26143,"ZIP 26143 (Elizabeth, WV)",39,268,1451,6554
8610000US26146,"ZIP 26146 (Friendly, WV)",13,820,12462,53397
8610000US26147,"ZIP 26147 (Grantsville, WV)",57,551,4252,16789
8610000US26148,"ZIP 26148 (Macfarlan, WV)",2,a,D,D
8610000US26149,"ZIP 26149 (Middlebourne, WV)",30,177,714,3160
8610000US26150,"ZIP 26150 (Mineral Wells, WV)",103,1213,8039,35914
8610000US26151,"ZIP 26151 (Mount Zion, WV)",6,b,D,D
8610000US26152,"ZIP 26152 (Munday, WV)",1,a,D,D
8610000US26155,"ZIP 26155 (New Martinsville, WV)",239,3574,34825,144130
8610000US26159,"ZIP 26159 (Paden City, WV)",33,458,1735,8352
8610000US26160,"ZIP 26160 (Palestine, WV)",7,12,191,758
8610000US26161,"ZIP 26161 (Petroleum, WV)",2,b,D,D
8610000US26162,"ZIP 26162 (Porters Falls, WV)",1,a,D,D
8610000US26164,"ZIP 26164 (Ravenswood, WV)",138,2695,29224,131267
8610000US26167,"ZIP 26167 (Reader, WV)",4,a,D,D
8610000US26169,"ZIP 26169 (Rockport, WV)",4,15,188,778
8610000US26170,"ZIP 26170 (Saint Marys, WV)",112,1402,11032,44270
8610000US26175,"ZIP 26175 (Sistersville, WV)",53,584,4774,19121
8610000US26178,"ZIP 26178 (Smithville, WV)",10,105,999,3965
8610000US26180,"ZIP 26180 (Walker, WV)",15,185,1115,4562
8610000US26181,"ZIP 26181 (Washington, WV)",55,1612,39659,175513
8610000US26184,"ZIP 26184 (Waverly, WV)",20,410,3517,14438
8610000US26187,"ZIP 26187 (Williamstown, WV)",110,1280,8244,37155
8610000US26201,"ZIP 26201 (Buckhannon, WV)",475,6335,52338,221713
8610000US26202,"ZIP 26202 (Fenwick, WV)",15,164,2412,8185
8610000US26203,"ZIP 26203 (Erbacon, WV)",5,17,69,315
8610000US26205,"ZIP 26205 (Craigsville, WV)",63,793,6163,25440
8610000US26206,"ZIP 26206 (Cowen, WV)",36,348,2778,11562
8610000US26208,"ZIP 26208 (Camden On Gauley, WV)",5,b,D,D
8610000US26209,"ZIP 26209 (Snowshoe, WV)",22,1333,7886,18787
8610000US26210,"ZIP 26210 (Adrian, WV)",4,13,127,531
8610000US26215,"ZIP 26215 (Cleveland, WV)",6,18,78,331
8610000US26217,"ZIP 26217 (Diana, WV)",5,12,28,113
8610000US26218,"ZIP 26218 (French Creek, WV)",14,40,120,671
8610000US26222,"ZIP 26222 (Hacker Valley, WV)",16,108,690,3004
8610000US26224,"ZIP 26224 (Helvetia, WV)",3,11,40,164
8610000US26228,"ZIP 26228 (Kanawha Head, WV)",2,a,D,D
8610000US26234,"ZIP 26234 (Rock Cave, WV)",18,126,1250,5067
8610000US26237,"ZIP 26237 (Tallmansville, WV)",7,7,28,220
8610000US26238,"ZIP 26238 (Volga, WV)",3,2,11,19
8610000US26241,"ZIP 26241 (Elkins, WV)",511,7491,50067,210951
8610000US26250,"ZIP 26250 (Belington, WV)",83,881,4502,19644
8610000US26253,"ZIP 26253 (Beverly, WV)",49,922,6882,28648
8610000US26254,"ZIP 26254 (Bowden, WV)",6,11,65,305
8610000US26257,"ZIP 26257 (Coalton, WV)",9,37,191,752
8610000US26259,"ZIP 26259 (Dailey, WV)",10,169,1483,5696
8610000US26260,"ZIP 26260 (Davis, WV)",60,964,4119,14991
8610000US26261,"ZIP 26261 (Richwood, WV)",41,404,2541,10617
8610000US26263,"ZIP 26263 (Dryfork, WV)",6,29,96,387
8610000US26264,"ZIP 26264 (Durbin, WV)",12,86,538,2959
8610000US26266,"ZIP 26266 (Upperglade, WV)",6,21,157,837
8610000US26267,"ZIP 26267 (Ellamore, WV)",4,39,192,720
8610000US26268,"ZIP 26268 (Glady, WV)",1,a,D,D
8610000US26269,"ZIP 26269 (Hambleton, WV)",5,6,31,127
8610000US26270,"ZIP 26270 (Harman, WV)",11,60,243,976
8610000US26271,"ZIP 26271 (Hendricks, WV)",3,b,D,D
8610000US26273,"ZIP 26273 (Huttonsville, WV)",7,39,166,722
8610000US26275,"ZIP 26275 (Junior, WV)",5,18,80,298
8610000US26276,"ZIP 26276 (Kerens, WV)",3,4,24,168
8610000US26278,"ZIP 26278 (Mabie, WV)",2,b,D,D
8610000US26280,"ZIP 26280 (Mill Creek, WV)",24,393,4036,17953
8610000US26282,"ZIP 26282 (Monterville, WV)",4,30,108,589
8610000US26283,"ZIP 26283 (Montrose, WV)",18,311,1844,8453
8610000US26285,"ZIP 26285 (Norton, WV)",5,110,782,2771
8610000US26287,"ZIP 26287 (Parsons, WV)",56,725,8304,32963
8610000US26288,"ZIP 26288 (Webster Springs, WV)",56,570,4280,17383
8610000US26291,"ZIP 26291 (Slatyfork, WV)",23,271,1471,5120
8610000US26292,"ZIP 26292 (Thomas, WV)",25,272,1888,8971
8610000US26293,"ZIP 26293 (Valley Bend, WV)",5,21,78,380
8610000US26294,"ZIP 26294 (Valley Head, WV)",5,10,35,109
8610000US26296,"ZIP 26296 (Whitmer, WV)",1,a,D,D
8610000US26301,"ZIP 26301 (Clarksburg, WV)",748,11032,105316,428358
8610000US26302,"ZIP 26302 (Clarksburg, WV)",44,738,6593,26657
8610000US26306,"ZIP 26306 (Clarksburg, WV)",13,207,3376,13774
8610000US26320,"ZIP 26320 (Alma, WV)",4,b,D,D
8610000US26321,"ZIP 26321 (Alum Bridge, WV)",1,a,D,D
8610000US26323,"ZIP 26323 (Anmoore, WV)",20,406,4605,16994
8610000US26325,"ZIP 26325 (Auburn, WV)",2,a,D,D
8610000US26327,"ZIP 26327 (Berea, WV)",1,a,D,D
8610000US26330,"ZIP 26330 (Bridgeport, WV)",658,12671,144808,568704
8610000US26335,"ZIP 26335 (Burnsville, WV)",16,74,577,2687
8610000US26337,"ZIP 26337 (Cairo, WV)",8,44,187,946
8610000US26338,"ZIP 26338 (Camden, WV)",9,32,491,1641
8610000US26339,"ZIP 26339 (Center Point, WV)",1,a,D,D
8610000US26342,"ZIP 26342 (Coxs Mills, WV)",5,4,44,127
8610000US26343,"ZIP 26343 (Crawford, WV)",4,19,76,285
8610000US26346,"ZIP 26346 (Ellenboro, WV)",29,738,9991,40100
8610000US26347,"ZIP 26347 (Flemington, WV)",19,173,656,2948
8610000US26348,"ZIP 26348 (Folsom, WV)",5,12,107,481
8610000US26349,"ZIP 26349 (Galloway, WV)",2,a,D,D
8610000US26351,"ZIP 26351 (Glenville, WV)",97,973,7109,30282
8610000US26354,"ZIP 26354 (Grafton, WV)",172,2213,25159,96385
8610000US26361,"ZIP 26361 (Gypsy, WV)",2,a,D,D
8610000US26362,"ZIP 26362 (Harrisville, WV)",81,747,6126,25528
8610000US26366,"ZIP 26366 (Haywood, WV)",4,c,D,D
8610000US26369,"ZIP 26369 (Hepzibah, WV)",4,17,152,704
8610000US26372,"ZIP 26372 (Horner, WV)",12,39,349,1629
8610000US26374,"ZIP 26374 (Independence, WV)",7,17,65,323
8610000US26376,"ZIP 26376 (Ireland, WV)",7,23,130,491
8610000US26377,"ZIP 26377 (Jacksonburg, WV)",7,36,185,733
8610000US26378,"ZIP 26378 (Jane Lew, WV)",101,1580,27696,109647
8610000US26384,"ZIP 26384 (Linn, WV)",5,33,309,1338
8610000US26385,"ZIP 26385 (Lost Creek, WV)",39,217,1609,7600
8610000US26386,"ZIP 26386 (Lumberport, WV)",25,138,949,4233
8610000US26404,"ZIP 26404 (Meadowbrook, WV)",4,80,682,2857
8610000US26405,"ZIP 26405 (Moatsville, WV)",9,79,926,4066
8610000US26408,"ZIP 26408 (Mount Clare, WV)",40,379,2808,12795
8610000US26410,"ZIP 26410 (Newburg, WV)",12,63,393,2463
8610000US26411,"ZIP 26411 (New Milton, WV)",2,a,D,D
8610000US26415,"ZIP 26415 (Pennsboro, WV)",58,777,8659,37654
8610000US26416,"ZIP 26416 (Philippi, WV)",128,2254,15627,62241
8610000US26419,"ZIP 26419 (Pine Grove, WV)",18,152,1978,7303
8610000US26421,"ZIP 26421 (Pullman, WV)",5,8,52,226
8610000US26422,"ZIP 26422 (Reynoldsville, WV)",3,7,26,87
8610000US26425,"ZIP 26425 (Rowlesburg, WV)",12,52,331,1566
8610000US26426,"ZIP 26426 (Salem, WV)",105,1063,7287,30524
8610000US26430,"ZIP 26430 (Sand Fork, WV)",8,77,548,2779
8610000US26431,"ZIP 26431 (Shinnston, WV)",112,1154,9266,39515
8610000US26435,"ZIP 26435 (Simpson, WV)",3,7,32,112
8610000US26436,"ZIP 26436 (Smithburg, WV)",3,7,73,262
8610000US26437,"ZIP 26437 (Smithfield, WV)",7,55,1400,5346
8610000US26440,"ZIP 26440 (Thornton, WV)",9,31,143,853
8610000US26443,"ZIP 26443 (Troy, WV)",2,a,D,D
8610000US26444,"ZIP 26444 (Tunnelton, WV)",27,174,1187,8313
8610000US26447,"ZIP 26447 (Walkersville, WV)",14,36,243,1022
8610000US26448,"ZIP 26448 (Wallace, WV)",9,64,519,2727
8610000US26451,"ZIP 26451 (West Milford, WV)",12,59,542,2367
8610000US26452,"ZIP 26452 (Weston, WV)",243,3150,25282,101657
8610000US26456,"ZIP 26456 (West Union, WV)",62,1466,84166,170097
8610000US26501,"ZIP 26501 (Morgantown, WV)",473,8925,72420,299183
8610000US26502,"ZIP 26502 (Morgantown, WV)",5,64,546,2216
8610000US26504,"ZIP 26504 (Morgantown, WV)",10,64,623,2594
8610000US26505,"ZIP 26505 (Morgantown, WV)",1100,20850,264459,945987
8610000US26506,"ZIP 26506 (Morgantown, WV)",26,7165,85731,360618
8610000US26507,"ZIP 26507 (Morgantown, WV)",43,932,26671,112089
8610000US26508,"ZIP 26508 (Morgantown, WV)",581,6823,55915,246621
8610000US26519,"ZIP 26519 (Albright, WV)",17,75,646,2884
8610000US26520,"ZIP 26520 (Arthurdale, WV)",10,71,506,2345
8610000US26521,"ZIP 26521 (Blacksville, WV)",13,109,734,2956
8610000US26525,"ZIP 26525 (Bruceton Mills, WV)",84,1050,7484,40583
8610000US26527,"ZIP 26527 (Cassville, WV)",1,a,D,D
8610000US26531,"ZIP 26531 (Dellslow, WV)",11,112,1533,3462
8610000US26534,"ZIP 26534 (Granville, WV)",16,280,2388,10265
8610000US26537,"ZIP 26537 (Kingwood, WV)",172,2376,18545,80889
8610000US26541,"ZIP 26541 (Maidsville, WV)",21,543,13453,48918
8610000US26542,"ZIP 26542 (Masontown, WV)",50,363,3029,13647
8610000US26543,"ZIP 26543 (Osage, WV)",6,26,345,837
8610000US26544,"ZIP 26544 (Pentress, WV)",7,108,936,3526
8610000US26546,"ZIP 26546 (Pursglove, WV)",4,45,330,1467
8610000US26547,"ZIP 26547 (Reedsville, WV)",41,440,3713,13849
8610000US26554,"ZIP 26554 (Fairmont, WV)",993,13535,115802,475682
8610000US26555,"ZIP 26555 (Fairmont, WV)",33,606,7394,26334
8610000US26559,"ZIP 26559 (Barrackville, WV)",9,31,125,578
8610000US26560,"ZIP 26560 (Baxter, WV)",1,a,D,D
8610000US26562,"ZIP 26562 (Burton, WV)",8,157,1788,7637
8610000US26563,"ZIP 26563 (Carolina, WV)",1,a,D,D
8610000US26568,"ZIP 26568 (Enterprise, WV)",6,51,220,1043
8610000US26570,"ZIP 26570 (Fairview, WV)",27,839,17641,62452
8610000US26571,"ZIP 26571 (Farmington, WV)",26,111,781,3307
8610000US26574,"ZIP 26574 (Grant Town, WV)",3,25,269,424
8610000US26575,"ZIP 26575 (Hundred, WV)",21,88,482,1979
8610000US26576,"ZIP 26576 (Idamay, WV)",1,a,D,D
8610000US26578,"ZIP 26578 (Kingmont, WV)",1,a,D,D
8610000US26581,"ZIP 26581 (Littleton, WV)",6,27,44,124
8610000US26582,"ZIP 26582 (Mannington, WV)",77,1147,14966,60353
8610000US26585,"ZIP 26585 (Metz, WV)",3,e,D,D
8610000US26586,"ZIP 26586 (Montana Mines, WV)",1,a,D,D
8610000US26587,"ZIP 26587 (Rachel, WV)",4,13,22,108
8610000US26588,"ZIP 26588 (Rivesville, WV)",18,75,394,1629
8610000US26590,"ZIP 26590 (Wana, WV)",6,b,D,D
8610000US26591,"ZIP 26591 (Worthington, WV)",17,141,886,3745
8610000US26601,"ZIP 26601 (Sutton, WV)",126,2275,20952,86108
8610000US26610,"ZIP 26610 (Birch River, WV)",13,100,672,2992
8610000US26611,"ZIP 26611 (Cedarville, WV)",2,a,D,D
8610000US26615,"ZIP 26615 (Copen, WV)",1,a,D,D
8610000US26619,"ZIP 26619 (Exchange, WV)",2,a,D,D
8610000US26621,"ZIP 26621 (Flatwoods, WV)",15,80,497,2165
8610000US26623,"ZIP 26623 (Frametown, WV)",6,37,269,1472
8610000US26624,"ZIP 26624 (Gassaway, WV)",81,926,7796,33254
8610000US26627,"ZIP 26627 (Heaters, WV)",5,c,D,D
8610000US26629,"ZIP 26629 (Little Birch, WV)",2,a,D,D
8610000US26631,"ZIP 26631 (Napier, WV)",1,a,D,D
8610000US26636,"ZIP 26636 (Rosedale, WV)",3,7,43,189
8610000US26651,"ZIP 26651 (Summersville, WV)",327,4619,34923,144500
8610000US26656,"ZIP 26656 (Belva, WV)",5,c,D,D
8610000US26660,"ZIP 26660 (Calvin, WV)",8,21,130,667
8610000US26662,"ZIP 26662 (Canvas, WV)",11,46,225,1016
8610000US26667,"ZIP 26667 (Drennen, WV)",4,b,D,D
8610000US26671,"ZIP 26671 (Gilboa, WV)",2,a,D,D
8610000US26676,"ZIP 26676 (Leivasy, WV)",6,12,56,233
8610000US26678,"ZIP 26678 (Mount Lookout, WV)",14,67,545,2186
8610000US26679,"ZIP 26679 (Mount Nebo, WV)",29,176,860,3155
8610000US26680,"ZIP 26680 (Nallen, WV)",2,a,D,D
8610000US26681,"ZIP 26681 (Nettie, WV)",25,132,731,2943
8610000US26684,"ZIP 26684 (Pool, WV)",4,7,51,229
8610000US26690,"ZIP 26690 (Swiss, WV)",2,a,D,D
8610000US26691,"ZIP 26691 (Tioga, WV)",1,a,D,D
8610000US26704,"ZIP 26704 (Augusta, WV)",51,241,1930,7710
8610000US26705,"ZIP 26705 (Aurora, WV)",20,70,507,1967
8610000US26707,"ZIP 26707 (Bayard, WV)",4,66,280,1191
8610000US26710,"ZIP 26710 (Burlington, WV)",21,172,968,4054
8610000US26711,"ZIP 26711 (Capon Bridge, WV)",35,196,1133,5088
8610000US26714,"ZIP 26714 (Delray, WV)",2,a,D,D
8610000US26716,"ZIP 26716 (Eglon, WV)",9,56,210,901
8610000US26717,"ZIP 26717 (Elk Garden, WV)",9,32,171,835
8610000US26719,"ZIP 26719 (Fort Ashby, WV)",53,435,2579,11191
8610000US26720,"ZIP 26720 (Gormania, WV)",3,23,92,383
8610000US26722,"ZIP 26722 (Green Spring, WV)",3,b,D,D
8610000US26726,"ZIP 26726 (Keyser, WV)",270,4602,56291,189755
8610000US26731,"ZIP 26731 (Lahmansville, WV)",1,a,D,D
8610000US26739,"ZIP 26739 (Mount Storm, WV)",15,522,9292,38942
8610000US26743,"ZIP 26743 (New Creek, WV)",11,43,248,955
8610000US26750,"ZIP 26750 (Piedmont, WV)",10,37,129,675
8610000US26753,"ZIP 26753 (Ridgeley, WV)",70,412,2895,12001
8610000US26755,"ZIP 26755 (Rio, WV)",6,29,124,529
8610000US26757,"ZIP 26757 (Romney, WV)",163,1767,11271,48713
8610000US26761,"ZIP 26761 (Shanks, WV)",3,16,63,365
8610000US26763,"ZIP 26763 (Springfield, WV)",18,54,253,1423
8610000US26764,"ZIP 26764 (Terra Alta, WV)",65,374,1961,8863
8610000US26767,"ZIP 26767 (Wiley Ford, WV)",13,53,223,927
8610000US26801,"ZIP 26801 (Baker, WV)",22,346,2625,10808
8610000US26802,"ZIP 26802 (Brandywine, WV)",8,34,90,380
8610000US26804,"ZIP 26804 (Circleville, WV)",11,44,320,1395
8610000US26807,"ZIP 26807 (Franklin, WV)",82,701,4377,18490
8610000US26808,"ZIP 26808 (High View, WV)",12,59,406,2213
8610000US26810,"ZIP 26810 (Lost City, WV)",10,64,370,1740
8610000US26812,"ZIP 26812 (Mathias, WV)",15,54,489,1953
8610000US26814,"ZIP 26814 (Riverton, WV)",13,256,2194,9201
8610000US26815,"ZIP 26815 (Sugar Grove, WV)",7,21,214,948
8610000US26817,"ZIP 26817 (Bloomery, WV)",5,8,28,165
8610000US26818,"ZIP 26818 (Fisher, WV)",3,66,615,3365
8610000US26823,"ZIP 26823 (Capon Springs, WV)",1,b,D,D
8610000US26833,"ZIP 26833 (Maysville, WV)",19,44,255,1087
8610000US26836,"ZIP 26836 (Moorefield, WV)",160,4019,27088,114321
8610000US26845,"ZIP 26845 (Old Fields, WV)",7,28,263,962
8610000US26847,"ZIP 26847 (Petersburg, WV)",174,1976,13544,59522
8610000US26851,"ZIP 26851 (Wardensville, WV)",30,195,1257,5194
8610000US26852,"ZIP 26852 (Purgitsville, WV)",2,a,D,D
8610000US26855,"ZIP 26855 (Cabins, WV)",9,30,137,671
8610000US26865,"ZIP 26865 (Yellow Spring, WV)",5,19,117,424
8610000US26866,"ZIP 26866 (Upper Tract, WV)",8,17,72,321
8610000US26884,"ZIP 26884 (Seneca Rocks, WV)",13,63,335,1493
8610000US26886,"ZIP 26886 (Onego, WV)",1,a,D,D
8610000US27006,"ZIP 27006 (Advance, NC)",288,2369,17938,80804
8610000US27007,"ZIP 27007 (Ararat, NC)",17,48,308,1799
8610000US27009,"ZIP 27009 (Belews Creek, NC)",43,184,1453,6367
8610000US27010,"ZIP 27010 (Bethania, NC)",9,27,101,564
8610000US27011,"ZIP 27011 (Boonville, NC)",65,561,3087,13535
8610000US27012,"ZIP 27012 (Clemmons, NC)",632,6456,47670,199328
8610000US27013,"ZIP 27013 (Cleveland, NC)",103,4283,52282,206033
8610000US27014,"ZIP 27014 (Cooleemee, NC)",14,213,1603,6931
8610000US27016,"ZIP 27016 (Danbury, NC)",40,484,3931,15598
8610000US27017,"ZIP 27017 (Dobson, NC)",164,2924,20048,91798
8610000US27018,"ZIP 27018 (East Bend, NC)",81,559,4571,20555
8610000US27019,"ZIP 27019 (Germanton, NC)",35,84,476,2156
8610000US27020,"ZIP 27020 (Hamptonville, NC)",54,950,9934,38947
8610000US27021,"ZIP 27021 (King, NC)",305,2864,17179,72806
8610000US27022,"ZIP 27022 (Lawsonville, NC)",24,176,1379,6100
8610000US27023,"ZIP 27023 (Lewisville, NC)",210,2604,15314,67379
8610000US27024,"ZIP 27024 (Lowgap, NC)",20,57,280,1388
8610000US27025,"ZIP 27025 (Madison, NC)",226,3122,27069,116096
8610000US27027,"ZIP 27027 (Mayodan, NC)",90,1614,12752,53417
8610000US27028,"ZIP 27028 (Mocksville, NC)",481,5924,46564,196489
8610000US27030,"ZIP 27030 (Mount Airy, NC)",893,17313,155150,670537
8610000US27040,"ZIP 27040 (Pfafftown, NC)",138,780,5403,24369
8610000US27041,"ZIP 27041 (Pilot Mountain, NC)",177,1621,10295,45883
8610000US27042,"ZIP 27042 (Pine Hall, NC)",8,f,D,D
8610000US27043,"ZIP 27043 (Pinnacle, NC)",48,186,892,3800
8610000US27045,"ZIP 27045 (Rural Hall, NC)",174,3458,34799,143338
8610000US27046,"ZIP 27046 (Sandy Ridge, NC)",30,110,570,2143
8610000US27047,"ZIP 27047 (Siloam, NC)",6,c,D,D
8610000US27048,"ZIP 27048 (Stoneville, NC)",96,1471,8012,37307
8610000US27049,"ZIP 27049 (Toast, NC)",2,a,D,D
8610000US27050,"ZIP 27050 (Tobaccoville, NC)",45,1281,45208,114778
8610000US27051,"ZIP 27051 (Walkertown, NC)",110,1076,5252,22719
8610000US27052,"ZIP 27052 (Walnut Cove, NC)",153,1143,11023,41335
8610000US27053,"ZIP 27053 (Westfield, NC)",16,42,210,810
8610000US27054,"ZIP 27054 (Woodleaf, NC)",28,191,1116,4846
8610000US27055,"ZIP 27055 (Yadkinville, NC)",296,5190,32757,150470
8610000US27094,"ZIP 27094 (Rural Hall, NC)",1,b,D,D
8610000US27101,"ZIP 27101 (Winston Salem, NC)",980,21570,537127,1534087
8610000US27102,"ZIP 27102 (Winston Salem, NC)",28,917,29851,76051
8610000US27103,"ZIP 27103 (Winston Salem, NC)",1821,49351,650122,2516858
8610000US27104,"ZIP 27104 (Winston Salem, NC)",570,6247,50603,212178
8610000US27105,"ZIP 27105 (Winston Salem, NC)",662,19851,234677,1032390
8610000US27106,"ZIP 27106 (Winston Salem, NC)",858,12096,115846,448909
8610000US27107,"ZIP 27107 (Winston Salem, NC)",546,7597,81413,335254
8610000US27108,"ZIP 27108 (Winston Salem, NC)",4,49,589,2268
8610000US27109,"ZIP 27109 (Winston Salem, NC)",11,h,D,D
8610000US27110,"ZIP 27110 (Winston Salem, NC)",4,115,450,1944
8610000US27113,"ZIP 27113 (Winston Salem, NC)",6,268,11565,30037
8610000US27114,"ZIP 27114 (Winston Salem, NC)",16,300,2580,10437
8610000US27115,"ZIP 27115 (Winston Salem, NC)",5,c,D,D
8610000US27116,"ZIP 27116 (Winston Salem, NC)",10,246,2747,11324
8610000US27117,"ZIP 27117 (Winston Salem, NC)",7,48,271,1298
8610000US27120,"ZIP 27120 (Winston Salem, NC)",9,48,309,1520
8610000US27127,"ZIP 27127 (Winston Salem, NC)",513,6521,46057,195015
8610000US27150,"ZIP 27150 (Winston Salem, NC)",1,a,D,D
8610000US27152,"ZIP 27152 (Winston Salem, NC)",1,g,D,D
8610000US27155,"ZIP 27155 (Winston Salem, NC)",4,4,45,192
8610000US27157,"ZIP 27157 (Winston Salem, NC)",14,i,D,D
8610000US27199,"ZIP 27199 (Winston Salem, NC)",1,a,D,D
8610000US27201,"ZIP 27201 (Alamance, NC)",14,141,1253,5873
8610000US27203,"ZIP 27203 (Asheboro, NC)",834,16389,131021,556551
8610000US27204,"ZIP 27204 (Asheboro, NC)",38,995,7301,31415
8610000US27205,"ZIP 27205 (Asheboro, NC)",318,3937,28325,122790
8610000US27207,"ZIP 27207 (Bear Creek, NC)",45,339,2800,11611
8610000US27208,"ZIP 27208 (Bennett, NC)",15,44,261,1148
8610000US27209,"ZIP 27209 (Biscoe, NC)",90,1809,13054,53349
8610000US27212,"ZIP 27212 (Blanch, NC)",18,85,380,2099
8610000US27213,"ZIP 27213 (Bonlee, NC)",6,30,175,756
8610000US27214,"ZIP 27214 (Browns Summit, NC)",118,2960,34104,148472
8610000US27215,"ZIP 27215 (Burlington, NC)",1433,29684,288175,1214046
8610000US27216,"ZIP 27216 (Burlington, NC)",49,1826,15512,66125
8610000US27217,"ZIP 27217 (Burlington, NC)",432,4319,29089,131648
8610000US27229,"ZIP 27229 (Candor, NC)",46,595,3893,16586
8610000US27230,"ZIP 27230 (Cedar Falls, NC)",3,e,D,D
8610000US27231,"ZIP 27231 (Cedar Grove, NC)",19,87,458,2220
8610000US27233,"ZIP 27233 (Climax, NC)",39,364,2876,16079
8610000US27235,"ZIP 27235 (Colfax, NC)",114,2734,28584,126019
8610000US27237,"ZIP 27237 (Cumnock, NC)",1,a,D,D
8610000US27239,"ZIP 27239 (Denton, NC)",140,1584,10051,43662
8610000US27242,"ZIP 27242 (Eagle Springs, NC)",19,81,615,2744
8610000US27243,"ZIP 27243 (Efland, NC)",60,284,2012,9279
8610000US27244,"ZIP 27244 (Elon, NC)",146,4646,36127,151317
8610000US27247,"ZIP 27247 (Ether, NC)",1,b,D,D
8610000US27248,"ZIP 27248 (Franklinville, NC)",47,332,1986,10514
8610000US27249,"ZIP 27249 (Gibsonville, NC)",146,938,6650,31075
8610000US27252,"ZIP 27252 (Goldston, NC)",31,173,1166,5415
8610000US27253,"ZIP 27253 (Graham, NC)",458,4801,38372,164649
8610000US27256,"ZIP 27256 (Gulf, NC)",7,110,397,1657
8610000US27258,"ZIP 27258 (Haw River, NC)",90,1028,8412,38381
8610000US27259,"ZIP 27259 (Highfalls, NC)",8,72,263,960
8610000US27260,"ZIP 27260 (High Point, NC)",621,12103,121605,515853
8610000US27261,"ZIP 27261 (High Point, NC)",45,3749,50797,195472
8610000US27262,"ZIP 27262 (High Point, NC)",830,11585,102443,428576
8610000US27263,"ZIP 27263 (High Point, NC)",720,11082,98900,414775
8610000US27264,"ZIP 27264 (High Point, NC)",10,355,4112,12928
8610000US27265,"ZIP 27265 (High Point, NC)",892,15565,166389,649315
8610000US27278,"ZIP 27278 (Hillsborough, NC)",590,6329,53517,226291
8610000US27281,"ZIP 27281 (Jackson Springs, NC)",22,188,1721,6177
8610000US27282,"ZIP 27282 (Jamestown, NC)",299,3407,28655,122810
8610000US27283,"ZIP 27283 (Julian, NC)",34,156,1025,4755
8610000US27284,"ZIP 27284 (Kernersville, NC)",1255,17046,146309,634212
8610000US27285,"ZIP 27285 (Kernersville, NC)",30,818,11444,44237
8610000US27288,"ZIP 27288 (Eden, NC)",442,6380,55240,225647
8610000US27289,"ZIP 27289 (Eden, NC)",12,238,1438,5700
8610000US27291,"ZIP 27291 (Leasburg, NC)",13,34,147,918
8610000US27292,"ZIP 27292 (Lexington, NC)",825,11072,82028,348138
8610000US27293,"ZIP 27293 (Lexington, NC)",36,1105,12217,48098
8610000US27295,"ZIP 27295 (Lexington, NC)",430,5381,38363,163086
8610000US27298,"ZIP 27298 (Liberty, NC)",169,1937,16133,72353
8610000US27299,"ZIP 27299 (Linwood, NC)",35,577,8065,30782
8610000US27301,"ZIP 27301 (Mc Leansville, NC)",137,3083,33512,161595
8610000US27302,"ZIP 27302 (Mebane, NC)",541,9310,92354,362246
8610000US27305,"ZIP 27305 (Milton, NC)",9,22,45,222
8610000US27306,"ZIP 27306 (Mount Gilead, NC)",91,1563,13908,58540
8610000US27310,"ZIP 27310 (Oak Ridge, NC)",198,1175,7174,30545
8610000US27311,"ZIP 27311 (Pelham, NC)",28,155,723,2932
8610000US27312,"ZIP 27312 (Pittsboro, NC)",471,3666,22996,101074
8610000US27313,"ZIP 27313 (Pleasant Garden, NC)",85,461,3520,15856
8610000US27314,"ZIP 27314 (Prospect Hill, NC)",12,77,729,3171
8610000US27315,"ZIP 27315 (Providence, NC)",20,200,1384,7247
8610000US27316,"ZIP 27316 (Ramseur, NC)",125,1469,8497,36293
8610000US27317,"ZIP 27317 (Randleman, NC)",286,4533,33590,140586
8610000US27320,"ZIP 27320 (Reidsville, NC)",693,8880,73556,315332
8610000US27323,"ZIP 27323 (Reidsville, NC)",18,86,653,2647
8610000US27325,"ZIP 27325 (Robbins, NC)",81,624,3611,16163
8610000US27326,"ZIP 27326 (Ruffin, NC)",24,73,262,1050
8610000US27330,"ZIP 27330 (Sanford, NC)",930,14988,151409,599333
8610000US27331,"ZIP 27331 (Sanford, NC)",37,589,3216,13564
8610000US27332,"ZIP 27332 (Sanford, NC)",351,6973,52587,214909
8610000US27340,"ZIP 27340 (Saxapahaw, NC)",12,134,648,3157
8610000US27341,"ZIP 27341 (Seagrove, NC)",78,703,3653,16043
8610000US27342,"ZIP 27342 (Sedalia, NC)",1,b,D,D
8610000US27343,"ZIP 27343 (Semora, NC)",24,423,9568,34870
8610000US27344,"ZIP 27344 (Siler City, NC)",345,4027,26597,112235
8610000US27349,"ZIP 27349 (Snow Camp, NC)",55,247,1640,7460
8610000US27350,"ZIP 27350 (Sophia, NC)",69,493,3519,14693
8610000US27351,"ZIP 27351 (Southmont, NC)",3,15,46,182
8610000US27355,"ZIP 27355 (Staley, NC)",23,255,1709,7230
8610000US27356,"ZIP 27356 (Star, NC)",46,485,3259,16145
8610000US27357,"ZIP 27357 (Stokesdale, NC)",169,1186,8876,40465
