GEO.id,Total_Households,Total_Families,Families_w_Children
8600000US75232,10000,6807,2599
8600000US75233,4681,3416,1826
8600000US75234,10741,7536,3287
8600000US75235,6973,3259,1581
8600000US75236,5764,4011,2280
8600000US75237,7810,4280,2539
8600000US75238,12314,7799,4494
8600000US75240,9908,5666,3317
8600000US75241,10018,6825,2970
8600000US75243,24774,14253,7800
8600000US75244,5889,3457,1540
8600000US75246,1293,467,186
8600000US75247,195,33,0
8600000US75248,15761,9376,3675
8600000US75249,4623,3417,1766
8600000US75251,1685,567,247
8600000US75252,12473,6069,2449
8600000US75253,5502,4444,2580
8600000US75254,11520,5346,2957
8600000US75270,0,0,0
8600000US75287,26958,11666,6008
8600000US75390,0,0,0
8600000US75401,6340,3944,1861
8600000US75402,6175,4197,1674
8600000US75407,5460,4042,2138
8600000US75409,4229,3777,1948
8600000US75410,1700,1166,275
8600000US75411,455,378,176
8600000US75412,247,196,59
8600000US75413,79,62,12
8600000US75414,1239,917,313
8600000US75415,94,47,0
8600000US75416,936,707,194
8600000US75417,1058,665,215
8600000US75418,4620,3052,1090
8600000US75420,426,334,85
8600000US75421,335,255,125
8600000US75422,909,694,308
8600000US75423,1048,781,198
8600000US75424,1212,938,439
8600000US75426,2014,1165,364
8600000US75428,3411,1953,632
8600000US75431,726,538,197
8600000US75432,1285,926,353
8600000US75433,1061,771,336
8600000US75435,601,461,199
8600000US75436,787,560,254
8600000US75437,471,381,125
8600000US75438,333,273,105
8600000US75439,406,289,192
8600000US75440,2476,1791,538
8600000US75441,40,40,0
8600000US75442,3271,2537,1135
8600000US75446,1190,883,308
8600000US75447,358,306,150
8600000US75448,199,184,17
8600000US75449,500,313,105
8600000US75450,113,92,50
8600000US75451,389,262,59
8600000US75452,1510,1152,531
8600000US75453,1355,980,365
8600000US75454,2107,1836,1240
8600000US75455,9171,7114,2989
8600000US75457,2548,1706,746
8600000US75459,1700,1284,611
8600000US75460,9214,5643,2516
8600000US75462,4340,3290,1483
8600000US75468,290,255,11
8600000US75469,151,119,29
8600000US75470,164,133,40
8600000US75471,454,322,119
8600000US75472,1350,935,229
8600000US75473,1443,1234,376
8600000US75474,5403,3789,1233
8600000US75475,65,43,15
8600000US75476,448,349,63
8600000US75477,358,217,97
8600000US75478,416,289,120
8600000US75479,641,444,172
8600000US75480,587,445,145
8600000US75481,205,153,27
8600000US75482,9180,6874,3119
8600000US75486,863,653,260
8600000US75487,557,421,134
8600000US75488,437,306,64
8600000US75489,366,245,133
8600000US75490,848,686,245
8600000US75491,2012,1482,582
8600000US75492,166,115,42
8600000US75493,156,140,105
8600000US75494,3895,2683,1005
8600000US75495,2697,2071,972
8600000US75496,1351,972,367
8600000US75497,1435,1125,174
8600000US75501,13019,8860,3951
8600000US75503,9200,6617,2704
8600000US75550,389,237,90
8600000US75551,4276,3050,926
8600000US75554,734,473,170
8600000US75555,566,429,136
8600000US75556,389,271,77
8600000US75558,489,360,201
8600000US75559,2165,1392,460
8600000US75560,435,286,107
8600000US75561,2063,1541,645
8600000US75562,34,0,0
8600000US75563,1928,1222,433
8600000US75565,106,61,26
8600000US75566,285,137,32
8600000US75567,1661,1367,632
8600000US75568,1106,658,259
8600000US75569,1219,823,469
8600000US75570,3285,2126,721
8600000US75571,1092,796,319
8600000US75572,1353,902,434
8600000US75573,15,10,0
8600000US75574,713,548,133
8600000US75601,6382,3887,1930
8600000US75602,7205,5050,2632
8600000US75603,2392,1603,560
8600000US75604,11433,7993,3745
8600000US75605,11701,7826,2919
8600000US75630,1062,663,73
8600000US75631,1049,736,297
8600000US75633,5379,3679,1505
8600000US75638,2361,1874,537
8600000US75639,1190,834,234
8600000US75640,1574,1217,422
8600000US75641,84,61,12
8600000US75642,14,14,14
8600000US75643,852,632,202
8600000US75644,4197,2856,1160
8600000US75645,3284,2557,909
8600000US75647,4550,3309,1020
8600000US75650,2920,2154,950
8600000US75651,782,648,255
8600000US75652,4898,3533,1430
8600000US75654,4349,3051,1244
8600000US75656,1726,1253,515
8600000US75657,3404,2055,647
8600000US75661,1135,711,201
8600000US75662,8984,6337,2673
8600000US75667,435,287,85
8600000US75668,784,558,242
8600000US75669,245,183,49
8600000US75670,5946,4122,2035
8600000US75672,6317,4568,1705
8600000US75681,892,606,211
8600000US75682,169,122,59
8600000US75683,1609,1083,479
8600000US75684,2520,1892,790
8600000US75686,4684,3457,1481
8600000US75691,1075,799,349
8600000US75692,1753,1300,390
8600000US75693,2390,1881,1019
8600000US75701,13149,8008,3550
8600000US75702,8115,5579,2908
8600000US75703,16172,9522,4066
8600000US75704,3078,2389,842
8600000US75705,763,584,176
8600000US75706,2840,1996,1120
8600000US75707,5465,3787,1453
8600000US75708,2233,1867,874
8600000US75709,1999,1133,430
8600000US75750,1476,980,467
8600000US75751,6038,4205,1814
8600000US75752,2642,2001,736
8600000US75754,2034,1457,531
8600000US75755,2043,1482,562
8600000US75756,1386,1130,375
8600000US75757,4026,3149,1393
8600000US75758,3318,2325,758
8600000US75759,39,20,8
8600000US75760,969,663,242
8600000US75762,4921,3669,1494
8600000US75763,2201,1474,557
8600000US75764,54,36,10
8600000US75765,2798,2116,524
8600000US75766,9248,6648,2966
8600000US75770,1209,1059,240
8600000US75771,7331,5558,2095
8600000US75773,4715,3404,967
8600000US75778,1342,972,286
8600000US75779,49,40,15
8600000US75780,74,71,49
8600000US75783,2971,1992,645
8600000US75784,295,207,113
8600000US75785,3326,2500,1066
8600000US75788,148,95,0
8600000US75789,2784,2023,625
8600000US75790,1595,1135,596
8600000US75791,4631,3823,1868
8600000US75792,1354,850,285
8600000US75801,5983,4245,1715
8600000US75803,6323,4585,1956
8600000US75831,2016,1515,475
8600000US75832,11,0,0
8600000US75833,1420,1086,377
8600000US75835,4450,2695,985
8600000US75838,292,148,26
8600000US75839,1888,1326,660
8600000US75840,2738,1976,773
8600000US75844,2436,1677,514
8600000US75845,1301,879,409
8600000US75846,984,652,300
8600000US75847,711,459,182
8600000US75848,41,30,17
8600000US75849,36,13,5
8600000US75850,239,141,51
8600000US75851,847,553,129
8600000US75852,438,330,118
8600000US75853,415,261,63
8600000US75855,990,649,158
8600000US75856,73,59,0
8600000US75858,28,14,0
8600000US75859,793,660,211
8600000US75860,2104,1454,648
8600000US75861,555,433,139
8600000US75862,3558,2170,387
8600000US75901,10488,7907,3676
8600000US75904,12513,9135,4216
8600000US75925,1619,1106,437
8600000US75926,458,291,88
8600000US75928,358,177,21
8600000US75929,661,350,51
8600000US75930,735,451,114
8600000US75931,906,675,80
8600000US75932,575,461,66
8600000US75933,487,293,85
8600000US75934,38,6,6
8600000US75935,5140,3245,1521
8600000US75936,412,309,125
8600000US75937,332,242,101
8600000US75938,1042,767,250
8600000US75939,1596,1207,610
8600000US75941,2618,2128,1080
8600000US75942,93,71,23
8600000US75943,527,395,173
8600000US75944,572,426,139
8600000US75946,1293,797,270
8600000US75948,2295,1497,456
8600000US75949,2718,1794,877
8600000US75951,5106,3354,1134
8600000US75954,1133,865,363
8600000US75956,2679,1723,538
8600000US75959,269,211,32
8600000US75960,336,238,84
8600000US75961,6158,3673,1625
8600000US75962,0,0,0
8600000US75964,6572,4460,2373
8600000US75965,7777,4501,1895
8600000US75966,1552,922,300
8600000US75968,542,351,112
8600000US75969,1248,971,401
8600000US75972,2011,1319,311
8600000US75973,891,639,208
8600000US75974,1120,782,242
8600000US75975,1425,905,338
8600000US75976,321,267,125
8600000US75977,307,133,23
8600000US75978,15,10,4
8600000US75979,3901,2604,866
8600000US75980,1144,905,195
8600000US76001,9647,7828,4365
8600000US76002,9425,8249,4817
8600000US76006,11514,5237,2727
8600000US76008,5039,4279,1980
8600000US76009,6567,5101,2119
8600000US76010,17757,12455,7240
8600000US76011,9468,4651,2551
8600000US76012,10057,6929,2758
8600000US76013,12808,7078,3012
8600000US76014,10882,7928,4414
8600000US76015,6558,4071,1692
8600000US76016,11445,8827,3681
8600000US76017,17015,12164,5508
8600000US76018,8919,6944,3907
8600000US76020,9996,7001,2441
8600000US76021,15635,9484,3918
8600000US76022,5542,3106,1302
8600000US76023,2024,1510,576
8600000US76028,22841,17744,8381
8600000US76031,5635,4376,2017
8600000US76033,9372,6433,3060
8600000US76034,8484,7539,2978
8600000US76035,653,490,152
8600000US76036,8075,6209,2757
8600000US76039,13873,8142,4014
8600000US76040,11535,7041,3537
8600000US76041,83,68,43
8600000US76043,2960,2212,1146
8600000US76044,1355,1036,447
8600000US76048,8794,5552,2125
8600000US76049,10419,7513,2383
8600000US76050,2090,1623,673
8600000US76051,19356,12663,6075
8600000US76052,5697,4966,2897
8600000US76053,10918,7364,3603
8600000US76054,4430,3368,1106
8600000US76055,1075,705,226
8600000US76058,5715,4611,2138
8600000US76059,1603,1140,610
8600000US76060,2535,2081,788
8600000US76061,93,93,0
8600000US76063,21649,17599,9428
8600000US76064,496,394,241
8600000US76065,10525,9046,4498
8600000US76066,1233,919,253
8600000US76067,7272,4964,2105
8600000US76070,250,231,78
8600000US76071,1247,1011,386
8600000US76073,2134,1598,713
8600000US76077,158,110,7
8600000US76078,3154,2536,1264
8600000US76082,6256,4775,1954
8600000US76084,2391,1819,865
8600000US76085,3123,2624,1021
8600000US76086,7816,5254,2551
8600000US76087,9683,7337,2701
8600000US76088,4088,3151,1164
8600000US76092,9076,7895,4390
8600000US76093,656,537,200
8600000US76102,3467,1187,392
8600000US76103,4950,3145,1528
8600000US76104,5989,3355,1735
8600000US76105,6343,4251,2498
8600000US76106,9542,7668,4659
8600000US76107,12987,5992,2325
8600000US76108,14892,10612,4668
8600000US76109,9653,5076,2248
8600000US76110,9592,6598,3213
8600000US76111,6631,5021,2716
8600000US76112,15824,9287,4297
8600000US76114,8615,5759,2731
8600000US76115,5824,4515,2875
8600000US76116,20991,11318,5316
8600000US76117,10396,7035,3550
8600000US76118,5388,3827,1790
8600000US76119,13886,9487,5097
8600000US76120,7108,4223,2226
8600000US76123,9733,7986,4504
8600000US76126,7915,5762,2356
8600000US76127,56,50,44
8600000US76129,0,0,0
8600000US76131,10332,8306,5409
8600000US76132,12321,6648,2904
8600000US76133,18146,12437,5719
8600000US76134,8100,6132,3523
8600000US76135,8159,5569,2621
8600000US76137,19890,14349,7686
8600000US76140,9240,7343,3756
8600000US76148,8152,6034,3087
8600000US76155,2364,832,419
8600000US76164,4747,3603,1841
8600000US76177,2612,1402,789
8600000US76179,17117,13635,7062
8600000US76180,13827,8760,3934
8600000US76182,10715,8448,3604
8600000US76201,9636,2779,1188
8600000US76205,6923,3642,1306
8600000US76207,5050,3354,1166
8600000US76208,7126,5257,2741
8600000US76209,9257,6002,2871
8600000US76210,13834,10604,5831
8600000US76225,1181,889,345
8600000US76226,7045,6040,3130
8600000US76227,8304,6691,4067
8600000US76228,410,318,103
8600000US76230,3999,2548,960
8600000US76233,1260,1027,466
8600000US76234,5346,3970,1794
8600000US76238,165,117,41
8600000US76239,450,357,120
8600000US76240,10214,7143,2854
8600000US76244,21117,17502,11938
8600000US76245,707,452,107
8600000US76247,3950,3409,1704
8600000US76248,12488,10345,5528
8600000US76249,2473,1982,940
8600000US76250,346,268,131
8600000US76251,277,174,51
8600000US76252,1043,800,385
8600000US76253,114,94,16
8600000US76255,2354,1523,638
8600000US76258,2409,1879,776
8600000US76259,1685,1155,595
8600000US76261,113,87,22
8600000US76262,12368,9162,5273
8600000US76263,23,23,2
8600000US76264,536,372,167
8600000US76265,736,552,212
8600000US76266,5097,3972,1776
8600000US76268,70,52,23
8600000US76270,586,393,112
8600000US76271,601,425,197
8600000US76272,1626,1136,490
8600000US76273,3279,2395,793
8600000US76301,6722,3638,1685
8600000US76302,5107,3419,1682
8600000US76305,1908,1388,493
8600000US76306,5723,3863,1742
8600000US76308,8043,4465,1906
8600000US76309,5174,3201,1414
8600000US76310,7299,5201,2521
8600000US76311,581,516,394
8600000US76351,749,445,212
8600000US76354,4510,3091,1444
8600000US76357,247,186,70
8600000US76360,1481,1062,278
8600000US76363,116,65,22
8600000US76364,69,53,15
8600000US76365,1844,1218,478
8600000US76366,890,669,234
8600000US76367,3617,2705,1193
8600000US76370,112,85,17
8600000US76371,653,438,223
8600000US76372,405,284,122
8600000US76373,84,71,32
8600000US76374,1538,1051,363
8600000US76377,320,204,58
8600000US76379,220,186,90
8600000US76380,1734,988,383
8600000US76384,4991,3109,1319
8600000US76388,132,77,8
8600000US76389,438,335,143
8600000US76401,10499,5846,2538
8600000US76402,0,0,0
8600000US76424,3176,2182,834
8600000US76426,4013,3026,1218
8600000US76427,359,246,150
8600000US76429,58,35,8
8600000US76430,1085,765,292
8600000US76431,1171,993,349
8600000US76432,468,327,85
8600000US76433,530,415,130
8600000US76435,195,103,40
8600000US76436,78,57,33
8600000US76437,2121,1259,353
8600000US76442,2793,1934,797
8600000US76443,754,441,130
8600000US76444,1376,911,276
8600000US76445,106,73,16
8600000US76446,3062,2306,1029
8600000US76448,2212,1220,288
8600000US76449,977,638,171
8600000US76450,5245,3945,1470
8600000US76452,12,6,6
8600000US76453,504,346,82
8600000US76454,539,329,102
8600000US76455,417,316,97
8600000US76457,1496,1008,317
8600000US76458,1898,1418,556
8600000US76459,79,42,19
8600000US76460,182,133,68
8600000US76462,1037,766,259
8600000US76463,219,141,57
8600000US76464,228,147,41
8600000US76466,98,76,0
8600000US76469,17,12,0
8600000US76470,1182,752,278
8600000US76471,683,483,145
8600000US76472,624,447,160
8600000US76474,87,66,21
8600000US76475,395,159,42
8600000US76476,1039,809,395
8600000US76481,62,62,40
8600000US76483,465,302,73
8600000US76484,370,185,45
8600000US76486,547,396,64
8600000US76487,894,666,236
8600000US76490,29,6,0
8600000US76491,168,105,51
8600000US76501,6087,4234,1699
8600000US76502,12991,9140,3972
8600000US76504,8483,4983,2340
8600000US76508,0,0,0
8600000US76511,655,440,154
8600000US76513,11801,8708,3914
8600000US76518,481,355,184
8600000US76519,272,150,67
8600000US76520,2930,1785,732
8600000US76522,13002,9743,4762
8600000US76523,0,0,0
8600000US76524,1080,744,391
8600000US76525,420,310,103
8600000US76527,1432,1070,511
8600000US76528,5964,4210,1779
8600000US76530,894,631,208
8600000US76531,1902,1341,359
8600000US76534,774,570,231
8600000US76537,1536,1175,508
8600000US76538,307,236,108
8600000US76539,2919,2250,821
8600000US76541,7218,4131,1870
8600000US76542,15489,11474,6547
8600000US76543,11039,7541,4083
8600000US76544,5397,5128,4023
8600000US76548,9107,7013,3901
8600000US76549,15227,11996,7359
8600000US76550,4522,3084,1234
8600000US76554,669,544,218
8600000US76556,509,339,86
8600000US76557,1619,1197,367
8600000US76559,1780,1320,860
8600000US76561,418,281,90
8600000US76565,22,10,0
8600000US76566,138,71,46
8600000US76567,3673,2325,937
8600000US76569,824,578,231
8600000US76570,899,661,195
8600000US76571,2413,1767,478
8600000US76573,22,5,0
8600000US76574,6313,4422,1919
8600000US76577,1245,912,364
8600000US76578,536,362,119
8600000US76579,1462,1158,492
8600000US76596,0,0,0
8600000US76597,0,0,0
8600000US76598,0,0,0
8600000US76599,0,0,0
8600000US76621,374,281,124
8600000US76622,415,313,113
8600000US76623,57,32,23
8600000US76624,739,641,214
8600000US76626,604,417,142
8600000US76627,573,421,163
8600000US76628,20,18,6
8600000US76629,671,420,124
8600000US76630,431,400,149
8600000US76631,163,130,59
8600000US76632,421,232,93
8600000US76633,2036,1689,636
8600000US76634,2652,1837,529
8600000US76635,430,303,100
8600000US76636,611,458,153
8600000US76637,218,149,55
8600000US76638,1074,849,354
8600000US76639,553,340,103
8600000US76640,1206,809,325
8600000US76641,606,441,200
8600000US76642,2380,1667,699
8600000US76643,5180,4146,1532
8600000US76645,3819,2536,1036
8600000US76648,1062,712,292
8600000US76649,344,208,91
8600000US76650,48,31,5
8600000US76651,1300,801,345
8600000US76652,454,308,96
8600000US76653,370,258,58
8600000US76654,59,38,17
8600000US76655,3000,2545,1177
8600000US76656,766,548,201
8600000US76657,3169,2419,1065
8600000US76660,197,148,60
8600000US76661,2434,1289,435
8600000US76664,1160,801,244
8600000US76665,966,655,246
8600000US76666,104,82,19
8600000US76667,3801,2660,1019
8600000US76670,471,378,172
8600000US76671,815,582,167
8600000US76673,470,341,110
8600000US76676,147,100,53
8600000US76678,121,87,26
8600000US76679,577,407,196
8600000US76680,140,89,30
8600000US76681,285,171,73
8600000US76682,982,688,265
8600000US76685,17,0,0
8600000US76686,111,61,23
8600000US76687,670,527,127
8600000US76689,1285,986,364
8600000US76690,346,265,121
8600000US76691,2425,1743,729
8600000US76692,3808,2587,714
8600000US76693,546,375,154
8600000US76701,660,223,62
8600000US76704,3223,1938,1023
8600000US76705,9730,6669,3036
8600000US76706,12544,6631,3141
8600000US76707,5210,3728,1954
8600000US76708,9041,6021,2970
8600000US76710,10524,5909,2436
8600000US76711,3115,1998,961
8600000US76712,9851,6949,2865
8600000US76798,0,0,0
8600000US76801,8571,5725,2317
8600000US76802,1706,1299,535
8600000US76820,66,58,0
8600000US76821,1698,1230,414
8600000US76823,1209,867,377
8600000US76824,0,0,0
8600000US76825,2666,1843,780
8600000US76827,182,145,48
8600000US76828,80,44,12
8600000US76831,24,24,11
8600000US76832,273,209,50
8600000US76834,2284,1641,536
8600000US76836,13,0,0
8600000US76837,543,407,141
8600000US76841,14,7,0
8600000US76842,74,23,7
8600000US76844,1419,1006,463
8600000US76845,57,41,20
8600000US76848,39,30,0
8600000US76849,1717,1116,347
8600000US76852,108,66,18
8600000US76853,605,413,153
8600000US76854,127,63,38
8600000US76856,1528,947,336
8600000US76857,818,589,145
8600000US76858,98,63,21
8600000US76859,831,560,249
8600000US76861,733,594,238
8600000US76862,58,52,5
8600000US76864,261,195,57
8600000US76865,29,20,9
8600000US76866,179,124,32
8600000US76869,53,44,12
8600000US76870,81,59,32
8600000US76871,323,240,55
8600000US76872,289,175,22
8600000US76873,13,10,0
8600000US76874,40,11,0
8600000US76875,246,188,55
8600000US76877,1440,899,358
8600000US76878,653,470,163
8600000US76882,87,76,16
8600000US76884,81,71,7
8600000US76885,49,49,19
8600000US76887,49,27,0
8600000US76888,55,29,0
8600000US76890,328,258,72
8600000US76901,11194,7096,2830
8600000US76903,11821,7440,2974
8600000US76904,13861,8273,3456
8600000US76905,4538,3520,1690
